Season,Date,HomeTeam,AwayTeam,Bet_Type,Odds,P_Model,EV,Won,Flat_Stake,Flat_Profit,Kelly_Stake,Kelly_Profit,Flat_BK,Kelly_BK
2015,2015-09-25,Valencia,Granada,1,1.45,0.7869579735691845,0.14108906167531754,True,10.0,4.5,48.29420847833128,21.732393815249072,1077.8,987.6165633818756
2015,2015-09-26,Sevilla,Vallecano,1,1.44,0.7388953117259732,0.06400924888540138,True,10.0,4.3999999999999995,35.91851955048592,15.804148602213802,1082.2,1003.4207119840894
2015,2015-09-27,Sp Gijon,Betis,1,2.3,0.4851476916162336,0.11583969071733713,False,10.0,-10.0,21.497339617296927,-21.497339617296927,1072.2,981.9233723667925
2015,2015-09-27,Sociedad,Ath Bilbao,1,2.4,0.5059920255215857,0.21438086125180567,False,10.0,-10.0,38.41324936304445,-38.41324936304445,1062.2,943.510123003748
2015,2015-10-03,Malaga,Sociedad,1,2.38,0.4555633866298028,0.08424086017893062,True,10.0,13.799999999999999,14.398931947348602,19.87052608734107,1076.0,963.380649091089
2015,2015-10-03,Espanol,Sp Gijon,1,2.0,0.6485329244190606,0.29706584883812126,False,10.0,-10.0,48.16903245455441,-48.16903245455441,1066.0,915.2116166365347
2015,2015-10-17,Valencia,Malaga,1,1.62,0.8110320465615447,0.3138719154297025,True,10.0,6.200000000000001,45.76058083182669,28.37156011573255,1072.2,943.5831767522673
2015,2015-10-18,Villarreal,Celta,1,2.0,0.6320691543153982,0.26413830863079646,False,10.0,-10.0,47.179158837613315,-47.179158837613315,1062.2,896.4040179146539
2015,2015-10-24,Sevilla,Getafe,1,1.44,0.7451094335365512,0.07295758429263377,True,10.0,4.3999999999999995,37.15879073708176,16.349867924315973,1066.6000000000001,912.7538858389698
2015,2015-10-24,Malaga,La Coruna,1,2.25,0.5198757287497083,0.16972038968684378,True,10.0,12.5,30.982589038554146,38.728236298192684,1079.1000000000001,951.4821221371626
2016,2016-08-20,Sevilla,Espanol,1,1.67,0.7757057631040509,0.29542862438376494,True,10.0,6.699999999999999,47.57410610685808,31.874651091594913,1085.8,983.3567732287574
2016,2016-08-28,Alaves,Sp Gijon,1,2.15,0.6118121573905001,0.31539613838957514,False,10.0,-10.0,49.16783866143783,-49.16783866143783,1075.8,934.1889345673196
2016,2016-09-09,Sociedad,Espanol,1,2.05,0.6876939065945379,0.40977250851880265,False,10.0,-10.0,46.70944672836594,-46.70944672836594,1065.8,887.4794878389537
2016,2016-09-10,Sevilla,Las Palmas,1,1.5,0.7272665574389886,0.09089983615848296,True,10.0,5.0,40.33587001928759,20.167935009643795,1070.8,907.6474228485974
2016,2016-09-19,Alaves,La Coruna,1,2.3,0.49652640604563797,0.1420107339049672,False,10.0,-10.0,24.787630124169485,-24.787630124169485,1060.8,882.859792724428
2016,2016-09-21,Sociedad,Las Palmas,1,2.0,0.5512366511867007,0.10247330237340146,True,10.0,10.0,22.61738962329219,22.61738962329219,1070.8,905.4771823477201
2016,2016-09-25,Villarreal,Osasuna,1,1.4,0.8108809548501638,0.1352333367902292,True,10.0,3.999999999999999,45.27385911738597,18.109543646954382,1074.8,923.5867259946746
2016,2016-10-02,Malaga,Ath Bilbao,1,2.45,0.4365938766978936,0.06965499790983953,True,10.0,14.500000000000002,11.09179852908871,16.08310786717863,1089.3,939.6698338618532
2016,2016-10-23,Villarreal,Las Palmas,1,1.67,0.7243427055461734,0.2096523182621095,True,10.0,6.699999999999999,46.98349169309262,31.47893943437205,1096.0,971.1487732962253
2016,2016-11-06,Villarreal,Betis,1,1.5,0.7362304430746924,0.10434566461203865,True,10.0,5.0,48.55743866481122,24.27871933240561,1101.0,995.4274926286308
2016,2016-11-18,Betis,Las Palmas,1,2.35,0.46435738603449267,0.09123985718105776,True,10.0,13.5,16.81901152991382,22.705665565383658,1114.5,1018.1331581940145
2016,2017-01-20,Las Palmas,La Coruna,1,2.25,0.47866080945118683,0.07698682126517031,False,10.0,-10.0,15.67656709480518,-15.67656709480518,1104.5,1002.4565910992094
2016,2017-01-21,Alaves,Leganes,1,2.2,0.5563152266019471,0.22389349852428375,False,10.0,-10.0,46.75906527081857,-46.75906527081857,1094.5,955.6975258283908
2016,2017-02-18,Sevilla,Eibar,1,1.45,0.7349404763895824,0.06566369076489442,True,10.0,4.5,34.86368155598338,15.68865670019252,1099.0,971.3861825285833
2016,2017-02-19,Valencia,Ath Bilbao,1,2.3,0.49455886100690366,0.13748538031587842,True,10.0,12.999999999999998,25.682961295871433,33.38784968463286,1112.0,1004.7740322132162
2016,2017-03-02,Sevilla,Ath Bilbao,1,1.67,0.7190694004706222,0.20084589878593895,True,10.0,6.699999999999999,50.23870161066077,33.65993007914271,1118.7,1038.433962292359
2016,2017-03-10,Espanol,Las Palmas,1,2.2,0.5289015188074525,0.16358334137639563,True,10.0,12.000000000000002,35.38968694802374,42.46762433762849,1130.7,1080.9015866299874
2016,2017-03-11,Valencia,Sp Gijon,1,1.5,0.8108809548501638,0.21632143227524558,False,10.0,-10.0,54.04507933149932,-54.04507933149932,1120.7,1026.856507298488
2016,2017-03-12,Sociedad,Ath Bilbao,1,2.1,0.6033548063749702,0.26704509338743754,False,10.0,-10.0,51.34282536492435,-51.34282536492435,1110.7,975.5136819335637
